what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1281953905796
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1281953905796
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1281953905796
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1281953905797
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1281953905797
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1281953905797
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20100513,"org.eclipse.equinox.p2.publisher",1281953905797
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1281953905797
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1281953905797
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.0.v20100513,"org.eclipse.equinox.p2.touchpoint.eclipse",1281953905797
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1281953905797
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1281953905797
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1281953905797
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1281953905797
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1281953905797
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1281953905801
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1281953905801
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1281953905801
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1281953905801
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1281953905801
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1281953905801
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1281953905801
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1281953905801
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1281953905801
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1281953905801
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1281953905801
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1281953905801
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1281953905801
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1281953905801
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1281953905801
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1281953905801
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1281953905801
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1281953905802
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1281953905802
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1281953905802
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1281953905802
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1281953905802
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1281953905802
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1281953905802
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1281953905802
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1281953905802
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1281953905802
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1281953905802
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1281953905802
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1281953905802
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1281953905802
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1281953905802
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1281953905803
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1281953905803
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1281953905803
started,bundle,org.eclipse.jet.ui,1.0.0.v200906120900,"org.eclipse.jet.ui",1281953905803
started,bundle,org.eclipse.team.svn.core,0.7.9.I20100512-1900,"org.eclipse.team.svn.core",1281953905803
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20100512-1900,"org.eclipse.team.svn.mylyn",1281953905803
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20100512-1900,"org.eclipse.team.svn.ui",1281953905803
os,sysinfo,,,"linux",1281953905807
arch,sysinfo,,,"x86",1281953905807
ws,sysinfo,,,"gtk",1281953905807
locale,sysinfo,,,"en_US",1281953905807
processors,sysinfo,,,"2",1281953905807
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1281953905807
java.runtime.version,sysinfo,,,"1.6.0_18-b18",1281953905807
java.specification.name,sysinfo,,,"Java Platform API Specification",1281953905807
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1281953905807
java.specification.version,sysinfo,,,"1.6",1281953905807
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1281953905807
java.version,sysinfo,,,"1.6.0_18",1281953905807
java.vm.info,sysinfo,,,"mixed mode, sharing",1281953905807
java.vm.name,sysinfo,,,"OpenJDK Client VM",1281953905807
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1281953905807
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1281953905807
java.vm.specification.version,sysinfo,,,"1.0",1281953905807
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1281953905807
java.vm.version,sysinfo,,,"16.0-b13",1281953905807
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20100512-1900,"org.polarion.eclipse.team.svn.connector.svnkit16",1281953905809
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281953924805
started,bundle,org.eclipse.jgit,0.9.0.201008111758,"org.eclipse.jgit",1281953933832
started,bundle,org.eclipse.egit.ui,0.9.0.201008112114,"org.eclipse.egit.ui",1281953933892
started,bundle,org.eclipse.egit.core,0.9.0.201008112114,"org.eclipse.egit.core",1281953933959
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1281953933982
started,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1281953934008
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.quickAccess",1281953934262
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281953934272
opened,view,org.eclipse.team.svn.ui,0.7.9.I20100512-1900,"org.eclipse.team.svn.ui.repository.RepositoriesView",1281953939671
activated,view,org.eclipse.team.svn.ui,0.7.9.I20100512-1900,"org.eclipse.team.svn.ui.repository.RepositoriesView",1281953939691
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281953939712
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281953944656
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281953946864
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281953954919
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281953961255
started,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1281953980065
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281953988702
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281954004554
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281954008530
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281954037075
error,log,,,"SVN: '0x00000009: Get File Content [Revision]' operation finished with error",1281954625831
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1281954625853
error,log,,,"SVN: '0x00000009: Get File Content [Revision]' operation finished with error",1281954739431
error,log,,,"SVN: '0x00000009: Get File Content [Revision]' operation finished with error",1281956216707
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281962479128
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281962481305
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1281962488285
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1281962488320
started,bundle,org.eclipse.pde.core,3.6.0.v20100601,"org.eclipse.pde.core",1281962489616
started,bundle,org.eclipse.pde,3.6.0.v201006080911,"org.eclipse.pde",1281962489690
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1281962489691
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1281962489691
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1281962490359
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1281962490371
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1281962502482
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1281962518714
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1281962518763
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1281962518770
started,bundle,org.eclipse.jdt.junit.core,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.core",1281962524153
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281966675054
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281966676134
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281966779648
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281966782069
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1281966786337
activated,view,org.eclipse.team.svn.ui,0.7.9.I20100512-1900,"org.eclipse.team.svn.ui.repository.RepositoriesView",1281966792053
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281966795823
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281966798812
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281966811518
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281966998119
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProgressView",1281967001714
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProgressView",1281967001834
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967007690
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967019348
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967030294
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967058843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967073292
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967100616
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967106808
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967123021
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967129142
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967146186
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967148852
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967188471
activated,view,org.eclipse.team.svn.ui,0.7.9.I20100512-1900,"org.eclipse.team.svn.ui.repository.RepositoriesView",1281967197858
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967204670
error,log,,,"SVN: '0x00000018: Check Out' operation finished with error",1281967206440
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1281967206513
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967220363
activated,view,org.eclipse.team.svn.ui,0.7.9.I20100512-1900,"org.eclipse.team.svn.ui.repository.RepositoriesView",1281967227986
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1281967230950
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967231995
error,log,,,"SVN: '0x00000018: Check Out' operation finished with error",1281967232387
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1281967232578
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1281967232591
started,bundle,org.eclipse.pde.build,3.6.0.v20100603,"org.eclipse.pde.build",1281967233286
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1281967233631
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: Todo",1281967233988
started,bundle,org.eclipse.pde.ds.core,1.0.100.v20100601,"org.eclipse.pde.ds.core",1281967235537
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967238395
activated,view,org.eclipse.team.svn.ui,0.7.9.I20100512-1900,"org.eclipse.team.svn.ui.repository.RepositoriesView",1281967245192
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967259704
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967282006
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967285646
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967318597
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281967321615
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1281967329173
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1281967329739
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1281967329768
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967332350
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1281967337441
