what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967625619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967626421
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967629226
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967629283
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967716158
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967716619
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967745182
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281967745632
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281968321829
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281968322416
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281968346257
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281968348961
error,log,,,"SVN: '0x00000018: Check Out' operation finished with error",1281968385855
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1281968385896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281968387809
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281968388805
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281968567884
activated,view,org.eclipse.team.svn.ui,0.7.9.I20100512-1900,"org.eclipse.team.svn.ui.repository.RepositoriesView",1281968570307
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281968571355
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281968579680
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281968588089
error,log,,,"SVN: '0x00000018: Check Out' operation finished with error",1281968602248
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1281968602288
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281968604315
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281968818554
activated,perspective,org.eclipse.pde.ui,,"org.eclipse.pde.ui.PDEPerspective",1281989608036
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1281989608039
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1281989608040
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1281989608087
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1281989608087
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1281989608133
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1281989608133
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1281989608133
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1281989608133
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1281989608149
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1281989608149
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1281989608149
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1281989608149
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1281989608160
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1281989608173
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1281989608173
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1281989608173
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1281989608173
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1281989608185
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1281989608198
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1281989608199
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.artifact.repository",1281989608199
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1281989608200
started,bundle,org.eclipse.equinox.p2.director,2.0.0.v20100525,"org.eclipse.equinox.p2.director",1281989608202
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1281989608203
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1281989608203
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1281989608203
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1281989608213
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1281989608214
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1281989608214
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20100513,"org.eclipse.equinox.p2.publisher",1281989608214
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1281989608214
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1281989608223
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.0.v20100513,"org.eclipse.equinox.p2.touchpoint.eclipse",1281989608223
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1281989608223
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1281989608224
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1281989608224
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1281989608224
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1281989608224
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1281989608226
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1281989608226
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1281989608226
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1281989608226
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1281989608226
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1281989608240
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1281989608241
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1281989608241
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1281989608241
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1281989608248
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1281989608248
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1281989608248
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1281989608248
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1281989608248
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1281989608249
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1281989608249
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1281989608249
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1281989608249
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1281989608249
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1281989608249
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1281989608250
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1281989608250
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1281989608250
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1281989608250
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1281989608251
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1281989608251
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1281989608251
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1281989608256
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1281989608256
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1281989608256
started,bundle,org.eclipse.jet.ui,1.0.0.v200906120900,"org.eclipse.jet.ui",1281989608256
os,sysinfo,,,"linux",1281989608263
arch,sysinfo,,,"x86",1281989608263
ws,sysinfo,,,"gtk",1281989608263
locale,sysinfo,,,"en_US",1281989608263
processors,sysinfo,,,"2",1281989608263
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1281989608263
java.runtime.version,sysinfo,,,"1.6.0_18-b18",1281989608263
java.specification.name,sysinfo,,,"Java Platform API Specification",1281989608263
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1281989608263
java.specification.version,sysinfo,,,"1.6",1281989608263
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1281989608263
java.version,sysinfo,,,"1.6.0_18",1281989608263
java.vm.info,sysinfo,,,"mixed mode, sharing",1281989608263
java.vm.name,sysinfo,,,"OpenJDK Client VM",1281989608263
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1281989608263
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1281989608263
java.vm.specification.version,sysinfo,,,"1.0",1281989608263
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1281989608263
java.vm.version,sysinfo,,,"16.0-b13",1281989608263
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20100512-1900,"org.eclipse.team.svn.mylyn",1281989608303
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1281989608446
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1281989608447
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1281989608488
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1281989608537
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1281989608649
started,bundle,org.eclipse.team.svn.core,0.7.9.I20100512-1900,"org.eclipse.team.svn.core",1281989608780
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20100512-1900,"org.eclipse.team.svn.ui",1281989608889
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20100512-1900,"org.polarion.eclipse.team.svn.connector.svnkit16",1281989608908
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281989609245
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1281989609307
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281989610734
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281989643228
started,bundle,org.eclipse.jgit,0.9.0.201008111758,"org.eclipse.jgit",1281989646886
started,bundle,org.eclipse.egit.ui,0.9.0.201008112114,"org.eclipse.egit.ui",1281989646963
started,bundle,org.eclipse.egit.core,0.9.0.201008112114,"org.eclipse.egit.core",1281989647061
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1281989647097
started,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1281989647138
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.quickAccess",1281989647432
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281989647455
opened,view,org.eclipse.team.svn.ui,0.7.9.I20100512-1900,"org.eclipse.team.svn.ui.repository.RepositoriesView",1281989651947
activated,view,org.eclipse.team.svn.ui,0.7.9.I20100512-1900,"org.eclipse.team.svn.ui.repository.RepositoriesView",1281989651977
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281989651991
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281989685837
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1281989751303
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1281989751332
started,bundle,org.eclipse.pde.core,3.6.0.v20100601,"org.eclipse.pde.core",1281989751506
started,bundle,org.eclipse.pde,3.6.0.v201006080911,"org.eclipse.pde",1281989751534
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1281989751547
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1281989751551
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1281989751994
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1281989752008
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1281989752841
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1281989752855
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1281989765203
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1281989800708
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1281989800715
started,bundle,org.eclipse.pde.build,3.6.0.v20100603,"org.eclipse.pde.build",1281989801493
started,bundle,org.eclipse.pde.ds.core,1.0.100.v20100601,"org.eclipse.pde.ds.core",1281989801616
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281991438158
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281991443814
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281991451195
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281991452534
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1281991457128
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1281991457614
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1281991458575
opened,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.manifestEditor",1281991459383
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.manifestEditor",1281991459452
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281991459484
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.manifestEditor",1281991461126
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281991468809
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281991470586
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281991518338
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.manifestEditor",1281991520984
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281991526073
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281991545548
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281991546733
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281991548577
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281991551356
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1281991553056
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281991553601
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281991553873
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281991554024
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281991555436
started,bundle,org.eclipse.help.base,3.5.0.v201006080911,"org.eclipse.help.base",1281991565908
started,bundle,org.eclipse.help.ui,3.5.0.v20100517,"org.eclipse.help.ui",1281991565919
started,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20100503,"org.eclipse.equinox.http.jetty",1281991566493
started,bundle,org.eclipse.equinox.http.servlet,1.1.0.v20100503,"org.eclipse.equinox.http.servlet",1281991566564
started,bundle,org.eclipse.equinox.http.registry,1.1.0.v20100503,"org.eclipse.equinox.http.registry",1281991566828
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281991567397
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.manifestEditor",1281991567655
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281991567680
activated,editor,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui.manifestEditor",1281991571923
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281991576453
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281991581257
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281991589552
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1281991589898
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281991591474
